colaborador_id,idade,genero,estado_civil,escolaridade,area,cargo,nivel_cargo,data_admissao,tempo_empresa_anos,salario_mensal,distancia_casa_km,horas_extras,viagens_negocio,satisfacao_trabalho,satisfacao_ambiente,equilibrio_vida_trabalho,avaliacao_desempenho,treinamentos_ultimo_ano,recebeu_promocao_5_anos,rotatividade,data_desligamento,motivo_desligamento
COL-0432,37,Masculino,Divorciado(a),Ensino médio,Comercial,Analista Comercial,3,2022-06-27,4,9000.0,27,Não,Raramente,5,5,2,5,3,Não,Sim,2023-01-07 20:03:53.145,Remuneração e benefícios
COL-0433,56,Masculino,Casado(a),Mestrado,Financeiro,Especialista Financeiro,5,2024-04-01,1,13400.0,34,Não,Nunca,2,1,3,2,3,Não,Sim,2024-11-14 20:55:47.868,Nova oportunidade profissional
COL-0434,34,Não binário,Solteiro(a),Pós-graduação,Tecnologia,Desenvolvedor,2,2013-10-27,12,8800.0,44,Não,Frequentemente,3,2,2,4,3,Sim,Não,,Não se aplica
COL-0435,58,Não binário,União estável,Pós-graduação,Comercial,Analista Comercial,4,2019-09-11,6,10550.0,23,Não,Frequentemente,3,1,5,4,0,Não,Não,,Não se aplica
COL-0436,27,Masculino,Casado(a),Graduação,Recursos Humanos,Analista de RH,1,2020-03-07,5,6150.0,36,Não,Nunca,3,4,1,4,3,Não,Não,,Não se aplica
COL-0437,46,Feminino,União estável,Mestrado,Marketing,Especialista de Marketing,4,2025-08-24,0,11900.0,30,Não,Frequentemente,5,2,3,4,6,Não,Não,,Não se aplica
COL-0438,43,Não binário,Casado(a),Mestrado,Operações,Coordenador de Operações,4,2017-03-26,9,10800.0,5,Não,Nunca,3,2,1,4,4,Não,Não,,Não se aplica
COL-0439,51,Feminino,Casado(a),Mestrado,Financeiro,Controller,3,2014-04-14,11,9500.0,31,Não,Frequentemente,1,3,3,3,4,Não,Sim,2022-09-23 01:30:42.499,Mudança de cidade
COL-0440,39,Masculino,Casado(a),Mestrado,Recursos Humanos,Business Partner,3,2017-07-10,9,9900.0,52,Não,Frequentemente,5,4,5,3,3,Não,Não,,Não se aplica
COL-0441,46,Feminino,Casado(a),Pós-graduação,Marketing,Especialista de Marketing,3,2012-11-27,13,8600.0,21,Não,Frequentemente,5,4,5,4,1,Sim,Não,,Não se aplica
COL-0442,50,Feminino,Divorciado(a),Ensino médio,Comercial,Analista Comercial,4,2016-09-14,10,10400.0,29,Sim,Frequentemente,2,5,1,4,0,Não,Não,,Não se aplica
COL-0443,41,Masculino,Casado(a),Mestrado,Marketing,Especialista de Marketing,3,2019-03-18,6,10150.0,38,Não,Raramente,5,5,5,3,6,Não,Não,,Não se aplica
COL-0444,25,Masculino,Casado(a),Pós-graduação,Operações,Analista de Operações,2,2024-07-24,2,7050.0,18,Não,Raramente,1,4,1,3,5,Não,Sim,2026-05-27 05:47:24.830,Remuneração e benefícios
COL-0445,47,Feminino,União estável,Graduação,Operações,Coordenador de Operações,3,2020-08-13,5,9400.0,35,Sim,Frequentemente,2,4,4,4,2,Não,Não,,Não se aplica
COL-0446,22,Masculino,Casado(a),Ensino médio,Financeiro,Analista Financeiro,1,2025-09-22,0,6600.0,34,Sim,Raramente,1,3,1,4,0,Não,Sim,2026-06-16 10:45:30.058,Nova oportunidade profissional
COL-0447,54,Feminino,Solteiro(a),Graduação,Atendimento,Analista de Atendimento,4,2014-01-11,12,8950.0,30,Sim,Raramente,3,2,1,5,6,Sim,Não,,Não se aplica
COL-0448,57,Feminino,Casado(a),Mestrado,Atendimento,Supervisor de Atendimento,5,2020-02-03,5,10450.0,51,Não,Raramente,3,3,3,5,5,Não,Sim,2023-07-29 13:56:31.505,Qualidade de vida
COL-0449,20,Masculino,Solteiro(a),Graduação,Operações,Analista de Operações,2,2024-09-21,1,7250.0,51,Não,Raramente,3,5,4,2,3,Não,Não,,Não se aplica
COL-0450,29,Feminino,Casado(a),Pós-graduação,Comercial,Executivo de Contas,2,2021-03-19,4,7550.0,31,Não,Raramente,5,1,1,5,5,Sim,Sim,2024-12-04 12:07:53.300,Mudança de cidade
COL-0451,44,Masculino,Solteiro(a),Pós-graduação,Tecnologia,Analista de Dados,3,2017-12-02,9,10100.0,50,Não,Raramente,4,5,1,4,6,Não,Não,,Não se aplica
COL-0452,26,Masculino,Divorciado(a),Ensino médio,Operações,Analista de Operações,2,2019-09-24,6,6600.0,1,Não,Frequentemente,2,4,4,4,0,Não,Não,,Não se aplica
COL-0453,60,Feminino,Solteiro(a),Ensino médio,Comercial,Gerente Comercial,5,2022-10-21,4,12750.0,27,Não,Nunca,5,5,5,3,6,Sim,Não,,Não se aplica
COL-0454,20,Masculino,União estável,Graduação,Financeiro,Analista Financeiro,1,2025-02-09,0,6700.0,9,Sim,Frequentemente,3,4,5,3,5,Não,Sim,2026-07-03 06:10:51.201,Mudança de cidade
COL-0455,59,Feminino,Solteiro(a),Tecnólogo,Atendimento,Supervisor de Atendimento,5,2018-08-20,8,11600.0,21,Não,Raramente,3,5,4,4,5,Sim,Não,,Não se aplica
COL-0456,57,Feminino,União estável,Ensino médio,Financeiro,Especialista Financeiro,5,2013-11-27,12,13050.0,11,Não,Frequentemente,3,3,3,3,5,Sim,Não,,Não se aplica
COL-0457,49,Feminino,Casado(a),Mestrado,Recursos Humanos,Business Partner,4,2014-02-12,12,10050.0,47,Sim,Raramente,5,4,2,2,2,Não,Sim,2026-05-24 01:30:25.355,Desempenho abaixo do esperado
COL-0458,26,Feminino,Casado(a),Ensino médio,Comercial,Executivo de Contas,2,2023-04-01,2,7850.0,16,Não,Raramente,5,2,3,2,0,Não,Sim,2023-11-11 20:38:55.342,Nova oportunidade profissional
COL-0459,45,Masculino,Divorciado(a),Graduação,Operações,Coordenador de Operações,4,2023-10-20,3,10300.0,48,Não,Raramente,5,2,4,4,4,Não,Sim,2025-04-21 21:55:11.011,Desempenho abaixo do esperado
COL-0460,30,Feminino,Solteiro(a),Ensino médio,Comercial,Executivo de Contas,1,2014-03-08,12,6150.0,49,Sim,Frequentemente,2,1,2,3,5,Não,Sim,2022-02-13 04:52:51.478,Nova oportunidade profissional
COL-0461,42,Feminino,Casado(a),Graduação,Atendimento,Assistente de Atendimento,2,2020-12-14,5,5450.0,18,Não,Raramente,5,5,1,2,6,Não,Sim,2025-09-10 13:57:30.525,Qualidade de vida
COL-0462,26,Masculino,Solteiro(a),Mestrado,Operações,Analista de Operações,1,2021-03-06,4,5350.0,50,Não,Raramente,4,1,4,4,2,Não,Sim,2022-12-02 21:23:03.734,Remuneração e benefícios
COL-0463,50,Feminino,Casado(a),Graduação,Operações,Coordenador de Operações,3,2020-10-22,6,8800.0,9,Não,Raramente,1,3,2,3,4,Não,Sim,2025-06-30 13:36:12.678,Desempenho abaixo do esperado
COL-0464,38,Feminino,Divorciado(a),Ensino médio,Atendimento,Analista de Atendimento,3,2018-04-16,7,8700.0,13,Sim,Frequentemente,2,5,1,4,6,Não,Sim,2024-01-22 08:47:47.350,Reestruturação organizacional
COL-0465,48,Feminino,Solteiro(a),Tecnólogo,Marketing,Especialista de Marketing,4,2025-09-28,0,10400.0,13,Não,Raramente,1,5,2,4,2,Não,Não,,Não se aplica
COL-0466,23,Não binário,Casado(a),Mestrado,Recursos Humanos,Analista de RH,2,2023-03-13,2,7250.0,38,Não,Nunca,5,5,3,3,1,Não,Não,,Não se aplica
COL-0467,39,Masculino,Divorciado(a),Ensino médio,Comercial,Executivo de Contas,2,2014-11-24,12,7000.0,46,Não,Raramente,1,5,5,4,5,Não,Sim,2022-05-08 03:18:28.543,Reestruturação organizacional
COL-0468,46,Masculino,Casado(a),Pós-graduação,Recursos Humanos,Business Partner,3,2021-06-22,5,9600.0,6,Não,Nunca,4,2,1,2,6,Não,Não,,Não se aplica
COL-0469,31,Masculino,União estável,Graduação,Tecnologia,Desenvolvedor,2,2023-02-25,2,9900.0,48,Não,Nunca,5,3,2,3,0,Não,Não,,Não se aplica
COL-0470,21,Não binário,Solteiro(a),Graduação,Marketing,Analista de Marketing,1,2025-05-06,1,5500.0,11,Não,Raramente,1,1,4,3,1,Não,Sim,2025-11-23 06:14:34.594,Reestruturação organizacional
COL-0471,54,Feminino,Divorciado(a),Mestrado,Recursos Humanos,Business Partner,3,2024-09-24,1,8400.0,42,Sim,Nunca,3,2,2,5,2,Não,Não,,Não se aplica
COL-0472,31,Masculino,Divorciado(a),Graduação,Marketing,Analista de Marketing,1,2016-05-17,9,6100.0,23,Sim,Frequentemente,4,3,3,3,2,Não,Sim,2022-08-10 22:09:42.593,Reestruturação organizacional
COL-0473,36,Masculino,Divorciado(a),Mestrado,Comercial,Analista Comercial,3,2013-05-03,12,9300.0,46,Não,Frequentemente,2,2,4,4,4,Não,Não,,Não se aplica
COL-0474,52,Masculino,Casado(a),Graduação,Comercial,Analista Comercial,4,2024-12-01,1,11000.0,37,Sim,Raramente,4,3,3,4,0,Não,Não,,Não se aplica
COL-0475,53,Masculino,Divorciado(a),Mestrado,Marketing,Especialista de Marketing,4,2024-04-27,2,11000.0,24,Não,Raramente,4,2,1,2,4,Não,Sim,2024-10-27 17:47:04.573,Mudança de cidade
COL-0476,20,Feminino,Solteiro(a),Pós-graduação,Operações,Analista de Operações,1,2023-06-14,2,5850.0,38,Não,Nunca,5,1,4,4,3,Sim,Não,,Não se aplica
COL-0477,40,Feminino,Casado(a),Pós-graduação,Financeiro,Analista Financeiro,2,2011-12-02,14,8250.0,43,Não,Raramente,2,1,1,4,5,Não,Sim,2025-10-27 13:20:50.836,Desempenho abaixo do esperado
COL-0478,33,Não binário,União estável,Mestrado,Recursos Humanos,Analista de RH,2,2019-04-24,6,7150.0,12,Sim,Raramente,3,1,1,3,1,Sim,Não,,Não se aplica
COL-0479,41,Masculino,Casado(a),Tecnólogo,Comercial,Executivo de Contas,2,2016-09-26,9,8250.0,20,Sim,Raramente,2,4,2,4,5,Não,Sim,2025-02-21 23:28:40.653,Mudança de cidade
COL-0480,40,Feminino,União estável,Ensino médio,Recursos Humanos,Analista de RH,2,2016-06-19,9,8350.0,23,Não,Frequentemente,3,4,2,3,1,Sim,Não,,Não se aplica
COL-0481,30,Feminino,Casado(a),Tecnólogo,Atendimento,Assistente de Atendimento,1,2016-08-25,9,4350.0,28,Não,Raramente,3,1,3,5,6,Não,Não,,Não se aplica
COL-0482,59,Feminino,Divorciado(a),Mestrado,Recursos Humanos,Business Partner,4,2017-04-04,8,10350.0,24,Não,Frequentemente,4,5,1,3,1,Sim,Não,,Não se aplica
COL-0483,26,Feminino,União estável,Tecnólogo,Operações,Analista de Operações,2,2018-09-20,7,7600.0,47,Sim,Nunca,4,4,5,4,1,Sim,Não,,Não se aplica
COL-0484,48,Masculino,Divorciado(a),Tecnólogo,Operações,Coordenador de Operações,4,2018-04-16,7,11000.0,23,Não,Raramente,4,4,2,3,3,Sim,Não,,Não se aplica
COL-0485,56,Masculino,União estável,Pós-graduação,Atendimento,Analista de Atendimento,3,2025-04-05,0,7750.0,13,Não,Raramente,4,1,4,3,3,Não,Não,,Não se aplica
COL-0486,28,Masculino,Casado(a),Mestrado,Marketing,Analista de Marketing,2,2021-05-13,4,6950.0,1,Sim,Raramente,2,1,2,2,0,Não,Não,,Não se aplica
COL-0487,41,Feminino,Divorciado(a),Graduação,Recursos Humanos,Business Partner,3,2017-10-17,8,9700.0,51,Sim,Raramente,1,2,5,3,3,Não,Não,,Não se aplica
COL-0488,22,Feminino,Casado(a),Graduação,Tecnologia,Desenvolvedor,1,2023-09-27,3,6650.0,17,Não,Raramente,5,2,1,5,3,Não,Não,,Não se aplica
COL-0489,43,Feminino,Divorciado(a),Tecnólogo,Atendimento,Analista de Atendimento,4,2022-03-14,3,9700.0,42,Não,Raramente,4,3,4,5,6,Não,Não,,Não se aplica
COL-0490,52,Feminino,Solteiro(a),Mestrado,Recursos Humanos,Business Partner,4,2017-06-17,9,11650.0,47,Sim,Raramente,2,2,5,3,6,Não,Não,,Não se aplica
COL-0491,37,Feminino,Solteiro(a),Graduação,Comercial,Analista Comercial,3,2020-07-26,5,9100.0,26,Não,Raramente,5,3,1,2,5,Não,Não,,Não se aplica
COL-0492,55,Feminino,União estável,Tecnólogo,Atendimento,Analista de Atendimento,4,2012-11-28,14,10400.0,30,Não,Frequentemente,5,1,4,4,2,Não,Não,,Não se aplica
COL-0493,20,Masculino,Divorciado(a),Graduação,Marketing,Analista de Marketing,1,2024-01-06,1,6050.0,5,Sim,Nunca,5,1,3,4,3,Não,Não,,Não se aplica
COL-0494,32,Masculino,Divorciado(a),Graduação,Operações,Analista de Operações,2,2013-05-09,12,7550.0,23,Não,Raramente,3,5,2,4,5,Não,Sim,2023-08-27 23:41:10.064,Desempenho abaixo do esperado
COL-0495,55,Masculino,Divorciado(a),Graduação,Recursos Humanos,Business Partner,3,2020-10-08,5,8550.0,32,Não,Raramente,5,1,4,5,1,Não,Não,,Não se aplica
COL-0496,42,Feminino,Casado(a),Mestrado,Recursos Humanos,Business Partner,3,2024-07-13,1,8550.0,7,Não,Frequentemente,3,3,1,3,4,Não,Não,,Não se aplica
COL-0497,57,Masculino,Solteiro(a),Tecnólogo,Recursos Humanos,Business Partner,4,2025-09-05,1,11000.0,21,Não,Raramente,3,2,4,2,5,Não,Não,,Não se aplica
COL-0498,21,Feminino,Casado(a),Pós-graduação,Operações,Analista de Operações,1,2022-08-10,3,5900.0,39,Não,Raramente,3,5,4,3,5,Sim,Não,,Não se aplica
COL-0499,33,Masculino,Casado(a),Pós-graduação,Marketing,Analista de Marketing,2,2013-06-07,12,7600.0,20,Sim,Nunca,5,3,4,3,3,Não,Não,,Não se aplica
COL-0500,21,Não binário,União estável,Pós-graduação,Tecnologia,Desenvolvedor,1,2023-06-10,3,6750.0,1,Não,Raramente,5,3,5,4,1,Não,Não,,Não se aplica
COL-0501,21,Não binário,União estável,Pós-graduação,Recursos Humanos,Analista de RH,1,2023-06-22,2,6100.0,19,Não,Raramente,4,3,5,5,2,Sim,Não,,Não se aplica
COL-0502,26,Masculino,Divorciado(a),Pós-graduação,Recursos Humanos,Analista de RH,2,2023-05-20,2,7000.0,12,Não,Frequentemente,3,1,3,3,2,Sim,Não,,Não se aplica
COL-0503,52,Feminino,Casado(a),Graduação,Marketing,Especialista de Marketing,4,2018-03-09,8,11250.0,19,Não,Nunca,5,3,2,3,0,Não,Não,,Não se aplica
COL-0504,20,Não binário,Casado(a),Ensino médio,Comercial,Executivo de Contas,1,2025-12-22,0,5750.0,20,Não,Nunca,2,3,3,3,2,Não,Não,,Não se aplica
COL-0505,56,Feminino,Casado(a),Ensino médio,Tecnologia,Engenheiro de Dados,5,2015-11-26,10,14200.0,33,Não,Frequentemente,3,3,2,5,5,Sim,Sim,2024-02-24 10:55:21.708,Falta de perspectiva de crescimento
COL-0506,34,Feminino,Casado(a),Pós-graduação,Financeiro,Analista Financeiro,1,2016-08-13,9,6900.0,2,Não,Raramente,4,2,1,5,3,Não,Não,,Não se aplica
COL-0507,30,Masculino,União estável,Pós-graduação,Marketing,Analista de Marketing,1,2018-01-15,7,6850.0,8,Não,Frequentemente,2,1,4,5,1,Não,Sim,2022-01-27 12:02:13.876,Reestruturação organizacional
COL-0508,54,Não binário,Solteiro(a),Graduação,Tecnologia,Analista de Dados,4,2012-01-11,13,12950.0,8,Não,Raramente,4,5,2,2,1,Não,Não,,Não se aplica
COL-0509,32,Feminino,Casado(a),Mestrado,Tecnologia,Analista de Dados,3,2020-06-07,5,10350.0,12,Não,Nunca,5,1,3,4,2,Não,Não,,Não se aplica
COL-0510,59,Feminino,Casado(a),Tecnólogo,Operações,Coordenador de Operações,4,2022-06-15,4,9850.0,51,Sim,Frequentemente,3,4,3,3,0,Não,Não,,Não se aplica
COL-0511,35,Feminino,Casado(a),Tecnólogo,Operações,Analista de Operações,2,2019-09-04,6,6900.0,50,Não,Frequentemente,2,5,3,3,0,Sim,Não,,Não se aplica
COL-0512,33,Não binário,Casado(a),Ensino médio,Operações,Coordenador de Operações,3,2014-07-19,11,9700.0,2,Não,Frequentemente,4,1,4,3,0,Não,Não,,Não se aplica
COL-0513,58,Masculino,Solteiro(a),Pós-graduação,Comercial,Gerente Comercial,5,2023-01-20,2,12000.0,16,Não,Nunca,3,4,1,4,1,Não,Não,,Não se aplica
COL-0514,35,Masculino,Casado(a),Graduação,Recursos Humanos,Analista de RH,2,2024-12-04,2,8000.0,8,Não,Nunca,2,5,5,2,3,Sim,Não,,Não se aplica
COL-0515,60,Masculino,Casado(a),Mestrado,Comercial,Gerente Comercial,5,2018-12-20,8,12550.0,34,Não,Nunca,3,1,2,3,5,Sim,Não,,Não se aplica
COL-0516,60,Feminino,Casado(a),Graduação,Recursos Humanos,Especialista de Pessoas,5,2025-04-24,1,12550.0,17,Não,Frequentemente,5,2,2,3,6,Não,Não,,Não se aplica
COL-0517,45,Masculino,União estável,Graduação,Recursos Humanos,Business Partner,3,2023-09-28,2,8700.0,48,Sim,Raramente,5,1,4,3,2,Sim,Não,,Não se aplica
COL-0518,26,Feminino,Casado(a),Graduação,Operações,Analista de Operações,2,2021-02-24,4,6750.0,45,Sim,Raramente,4,1,2,4,2,Sim,Não,,Não se aplica
COL-0519,51,Não binário,Divorciado(a),Graduação,Tecnologia,Analista de Dados,4,2014-08-22,11,12650.0,11,Não,Frequentemente,2,4,1,2,1,Sim,Não,,Não se aplica
COL-0520,26,Não binário,Casado(a),Mestrado,Operações,Analista de Operações,1,2020-06-09,6,6050.0,1,Não,Nunca,5,4,5,4,4,Não,Não,,Não se aplica
COL-0521,61,Masculino,União estável,Mestrado,Financeiro,Especialista Financeiro,5,2014-07-01,12,13650.0,5,Sim,Raramente,1,4,5,4,0,Não,Sim,2022-09-08 23:42:17.283,Reestruturação organizacional
COL-0522,42,Não binário,Casado(a),Graduação,Marketing,Especialista de Marketing,4,2018-02-17,8,11850.0,9,Sim,Raramente,5,2,4,3,4,Não,Não,,Não se aplica
COL-0523,52,Masculino,Solteiro(a),Tecnólogo,Comercial,Analista Comercial,3,2023-12-28,2,9950.0,37,Não,Frequentemente,3,4,1,3,6,Sim,Não,,Não se aplica
COL-0524,26,Masculino,Divorciado(a),Graduação,Marketing,Analista de Marketing,1,2021-02-11,5,5450.0,32,Não,Nunca,2,1,3,3,2,Não,Sim,2024-04-20 23:15:11.932,Nova oportunidade profissional
COL-0525,25,Masculino,Solteiro(a),Tecnólogo,Recursos Humanos,Analista de RH,2,2021-07-08,5,6900.0,38,Não,Raramente,5,1,1,3,4,Sim,Não,,Não se aplica
COL-0526,25,Feminino,Casado(a),Ensino médio,Comercial,Executivo de Contas,1,2018-12-10,7,5450.0,31,Sim,Raramente,4,5,1,3,5,Sim,Sim,2025-04-01 05:11:41.470,Falta de perspectiva de crescimento
COL-0527,40,Não binário,União estável,Graduação,Atendimento,Assistente de Atendimento,2,2016-11-21,9,6850.0,37,Não,Nunca,3,1,2,4,2,Sim,Sim,2026-06-28 14:04:44.701,Desempenho abaixo do esperado
COL-0528,45,Não binário,Casado(a),Tecnólogo,Operações,Coordenador de Operações,3,2021-09-01,5,9750.0,44,Sim,Nunca,2,1,2,4,0,Não,Não,,Não se aplica
COL-0529,57,Não binário,Solteiro(a),Graduação,Comercial,Analista Comercial,4,2018-08-09,7,11650.0,42,Não,Frequentemente,2,5,1,3,6,Não,Sim,2023-09-07 12:38:07.611,Reestruturação organizacional
COL-0530,51,Masculino,União estável,Graduação,Recursos Humanos,Business Partner,4,2024-12-15,1,11250.0,16,Não,Raramente,5,3,5,4,6,Não,Não,,Não se aplica
COL-0531,51,Feminino,Casado(a),Mestrado,Tecnologia,Analista de Dados,3,2025-12-18,0,10450.0,33,Não,Raramente,2,5,3,4,1,Não,Não,,Não se aplica
COL-0532,53,Não binário,Casado(a),Graduação,Tecnologia,Analista de Dados,3,2022-05-10,4,10200.0,52,Sim,Raramente,5,5,1,3,6,Não,Sim,2024-04-03 15:14:52.364,Desempenho abaixo do esperado
COL-0533,20,Não binário,Casado(a),Graduação,Atendimento,Assistente de Atendimento,1,2025-05-04,1,4600.0,49,Não,Raramente,2,5,1,4,2,Não,Não,,Não se aplica
COL-0534,49,Masculino,Casado(a),Mestrado,Financeiro,Controller,4,2018-08-21,7,10650.0,49,Sim,Raramente,1,4,5,3,0,Sim,Não,,Não se aplica
COL-0535,38,Não binário,Solteiro(a),Ensino médio,Marketing,Especialista de Marketing,3,2025-08-22,0,9350.0,34,Sim,Raramente,5,3,4,5,0,Não,Não,,Não se aplica
COL-0536,56,Masculino,Casado(a),Ensino médio,Marketing,Coordenador de Marketing,5,2020-05-01,5,12650.0,46,Não,Frequentemente,2,1,2,3,4,Não,Sim,2025-02-09 03:00:33.189,Falta de perspectiva de crescimento
COL-0537,47,Não binário,União estável,Tecnólogo,Recursos Humanos,Business Partner,3,2023-11-07,2,9300.0,10,Não,Raramente,3,1,1,4,3,Não,Não,,Não se aplica
COL-0538,37,Masculino,Solteiro(a),Pós-graduação,Marketing,Especialista de Marketing,3,2023-10-24,2,10100.0,31,Sim,Frequentemente,2,5,2,3,6,Não,Sim,2026-01-22 01:44:23.489,Qualidade de vida
COL-0539,33,Feminino,Divorciado(a),Mestrado,Financeiro,Controller,3,2013-06-10,13,9250.0,10,Sim,Raramente,4,4,5,4,4,Não,Não,,Não se aplica
COL-0540,40,Feminino,Divorciado(a),Pós-graduação,Marketing,Especialista de Marketing,3,2015-11-26,11,9050.0,17,Sim,Raramente,5,3,4,2,1,Não,Sim,2026-06-02 07:56:33.439,Nova oportunidade profissional
COL-0541,54,Masculino,União estável,Ensino médio,Comercial,Analista Comercial,4,2016-05-20,9,11000.0,29,Não,Raramente,4,1,1,3,5,Não,Não,,Não se aplica
COL-0542,32,Masculino,Solteiro(a),Mestrado,Operações,Coordenador de Operações,3,2016-01-07,9,8400.0,20,Não,Raramente,1,3,1,3,2,Não,Não,,Não se aplica
COL-0543,29,Não binário,União estável,Mestrado,Financeiro,Analista Financeiro,2,2024-11-08,1,8900.0,10,Não,Frequentemente,2,3,1,2,4,Não,Sim,2026-04-04 02:50:39.478,Remuneração e benefícios
COL-0544,58,Não binário,Casado(a),Graduação,Recursos Humanos,Especialista de Pessoas,5,2014-07-17,11,12950.0,46,Não,Frequentemente,1,2,3,4,2,Sim,Não,,Não se aplica
COL-0545,26,Não binário,Solteiro(a),Ensino médio,Tecnologia,Desenvolvedor,1,2017-05-14,8,7000.0,21,Sim,Frequentemente,1,1,2,3,5,Não,Não,,Não se aplica
COL-0546,44,Masculino,Solteiro(a),Pós-graduação,Comercial,Analista Comercial,4,2025-02-21,1,11200.0,27,Não,Raramente,3,5,4,3,1,Não,Não,,Não se aplica
COL-0547,50,Feminino,Casado(a),Pós-graduação,Financeiro,Controller,4,2022-09-25,3,11850.0,31,Não,Raramente,4,4,4,3,2,Não,Não,,Não se aplica
COL-0548,55,Feminino,Solteiro(a),Ensino médio,Atendimento,Analista de Atendimento,4,2024-11-16,2,9700.0,12,Não,Raramente,5,2,3,3,3,Sim,Sim,2025-08-07 13:12:51.365,Falta de perspectiva de crescimento
COL-0549,36,Masculino,Casado(a),Mestrado,Comercial,Executivo de Contas,2,2022-03-04,4,8050.0,11,Sim,Nunca,2,5,1,3,3,Não,Não,,Não se aplica
COL-0550,21,Masculino,Casado(a),Mestrado,Financeiro,Analista Financeiro,1,2022-01-11,3,6600.0,43,Sim,Raramente,3,1,2,4,3,Sim,Não,,Não se aplica
COL-0551,44,Masculino,Divorciado(a),Graduação,Comercial,Executivo de Contas,2,2019-11-28,7,7100.0,36,Sim,Raramente,1,2,5,5,3,Sim,Sim,2023-01-10 05:48:48.605,Nova oportunidade profissional
COL-0552,40,Não binário,Divorciado(a),Mestrado,Financeiro,Controller,3,2016-01-20,9,10600.0,50,Não,Nunca,2,5,5,3,1,Não,Não,,Não se aplica
COL-0553,45,Feminino,Casado(a),Mestrado,Comercial,Analista Comercial,3,2021-03-09,4,8450.0,31,Não,Nunca,4,5,3,2,0,Não,Não,,Não se aplica
COL-0554,29,Feminino,Solteiro(a),Pós-graduação,Operações,Analista de Operações,2,2016-05-11,10,7600.0,34,Não,Frequentemente,5,4,5,3,4,Não,Não,,Não se aplica
COL-0555,35,Masculino,União estável,Graduação,Comercial,Analista Comercial,3,2016-12-28,10,8700.0,50,Sim,Raramente,2,3,2,3,6,Não,Não,,Não se aplica
COL-0556,20,Masculino,Divorciado(a),Graduação,Comercial,Executivo de Contas,1,2024-01-24,2,5300.0,9,Sim,Raramente,2,1,2,3,0,Sim,Sim,2026-01-02 20:47:00.965,Qualidade de vida
COL-0557,48,Não binário,Casado(a),Graduação,Comercial,Analista Comercial,4,2017-03-28,8,11050.0,26,Sim,Raramente,3,3,2,3,1,Não,Não,,Não se aplica
COL-0558,40,Feminino,Casado(a),Mestrado,Comercial,Analista Comercial,3,2023-01-17,2,9500.0,37,Sim,Raramente,5,2,3,2,6,Sim,Sim,2023-10-27 00:15:55.693,Nova oportunidade profissional
COL-0559,25,Não binário,Casado(a),Ensino médio,Comercial,Executivo de Contas,1,2021-05-16,5,6300.0,44,Sim,Raramente,5,4,2,5,6,Não,Não,,Não se aplica
COL-0560,32,Masculino,Casado(a),Mestrado,Atendimento,Assistente de Atendimento,1,2021-08-07,5,4600.0,28,Não,Raramente,1,2,5,4,0,Não,Não,,Não se aplica
